stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,drugs_related_stop,year
2007-10-22,2023-09-14 02:55:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-10-24,2023-09-14 14:30:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-10-25,2023-09-14 19:02:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-10-25,2023-09-14 23:58:00,M,46,Hispanic,Speeding,False,Citation,False,False,2007
2007-10-26,2023-09-14 08:30:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-10-29,2023-09-14 11:00:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-10-29,2023-09-14 15:45:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-10-30,2023-09-14 10:46:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-10-30,2023-09-14 13:54:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-10-31,2023-09-14 10:20:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-11-02,2023-09-14 11:57:00,F,46,Asian,Speeding,False,Citation,False,False,2007
2007-11-04,2023-09-14 01:26:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-11-04,2023-09-14 23:40:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-11-05,2023-09-14 13:58:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-11-09,2023-09-14 07:35:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-11-09,2023-09-14 08:33:00,F,46,Black,Speeding,False,Citation,False,False,2007
2007-11-10,2023-09-14 23:40:00,M,46,Hispanic,Speeding,True,Citation,False,False,2007
2007-11-11,2023-09-14 01:24:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-11-12,2023-09-14 10:55:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-11-12,2023-09-14 18:36:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-11-22,2023-09-14 23:20:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-12-01,2023-09-14 14:30:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-01,2023-09-14 22:00:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-12-02,2023-09-14 08:10:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-04,2023-09-14 01:11:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-12-09,2023-09-14 14:03:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-11,2023-09-14 12:14:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-11,2023-09-14 17:50:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-17,2023-09-14 11:14:00,F,46,White,Speeding,False,Citation,False,False,2007
2007-12-18,2023-09-14 23:08:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-20,2023-09-14 11:15:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-23,2023-09-14 10:56:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-29,2023-09-14 10:41:00,M,46,White,Speeding,False,Citation,False,False,2007
2007-12-29,2023-09-14 16:25:00,M,46,Black,Speeding,False,Citation,False,False,2007
2008-01-04,2023-09-14 00:05:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-01-06,2023-09-14 02:41:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-01-06,2023-09-14 11:21:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-01-06,2023-09-14 21:41:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-01-12,2023-09-14 11:32:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-01-12,2023-09-14 23:54:00,M,46,Other,Speeding,False,Citation,False,False,2008
2008-01-13,2023-09-14 14:24:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-01-18,2023-09-14 11:23:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-01-19,2023-09-14 23:52:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-01-26,2023-09-14 12:20:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-01-26,2023-09-14 23:33:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-01-27,2023-09-14 02:24:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-01-31,2023-09-14 19:52:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-02-02,2023-09-14 16:01:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-02-11,2023-09-14 11:46:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-02-11,2023-09-14 14:02:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-02-16,2023-09-14 09:09:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-02-19,2023-09-14 07:11:00,F,46,Black,Speeding,False,Citation,False,False,2008
2008-02-21,2023-09-14 13:20:00,F,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-03-01,2023-09-14 10:25:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-03-08,2023-09-14 09:05:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-03-10,2023-09-14 10:17:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-03-17,2023-09-14 22:10:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-03-22,2023-09-14 13:20:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-03-24,2023-09-14 22:37:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-03-24,2023-09-14 23:39:00,M,46,Black,Speeding,True,Citation,False,False,2008
2008-03-25,2023-09-14 20:40:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-03-30,2023-09-14 00:02:00,F,46,Black,Speeding,False,Citation,False,False,2008
2008-03-30,2023-09-14 11:10:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-04-04,2023-09-14 00:02:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-04-05,2023-09-14 19:09:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-04-13,2023-09-14 22:50:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-04-16,2023-09-14 07:10:00,F,46,White,Speeding,True,Citation,False,False,2008
2008-04-18,2023-09-14 00:10:00,F,46,Black,Speeding,False,Citation,False,False,2008
2008-04-20,2023-09-14 16:10:00,M,46,Asian,Speeding,False,Citation,False,False,2008
2008-04-25,2023-09-14 07:42:00,F,46,Black,Speeding,True,Citation,False,True,2008
2008-04-26,2023-09-14 11:54:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-05-03,2023-09-14 07:42:00,F,46,Asian,Speeding,False,Citation,False,False,2008
2008-05-10,2023-09-14 11:06:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-05-10,2023-09-14 13:15:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-05-10,2023-09-14 20:46:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-05-11,2023-09-14 01:46:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-05-16,2023-09-14 06:34:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-05-18,2023-09-14 08:37:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-05-24,2023-09-14 14:06:00,M,46,White,Speeding,True,Citation,False,False,2008
2008-05-27,2023-09-14 07:24:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-05-27,2023-09-14 09:37:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-05-29,2023-09-14 10:02:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-05-31,2023-09-14 07:24:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-06-01,2023-09-14 00:11:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-05,2023-09-14 20:54:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-06-09,2023-09-14 10:20:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-06-09,2023-09-14 18:34:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-10,2023-09-14 00:39:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-12,2023-09-14 23:20:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-13,2023-09-14 06:51:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-21,2023-09-14 08:52:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-21,2023-09-14 12:25:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-25,2023-09-14 07:43:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-06-29,2023-09-14 08:27:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-07-04,2023-09-14 02:16:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-07-04,2023-09-14 13:03:00,M,46,Asian,Speeding,False,Citation,False,False,2008
2008-07-06,2023-09-14 09:26:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-07-10,2023-09-14 07:18:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-07-19,2023-09-14 08:44:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-07-29,2023-09-14 14:03:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-07-30,2023-09-14 20:20:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-01,2023-09-14 02:46:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-08-02,2023-09-14 06:35:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-08-08,2023-09-14 11:38:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-09,2023-09-14 07:09:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-09,2023-09-14 11:04:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-08-09,2023-09-14 11:55:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-09,2023-09-14 18:54:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-11,2023-09-14 20:31:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-12,2023-09-14 14:00:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-08-14,2023-09-14 08:42:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-14,2023-09-14 14:03:00,F,46,Black,Speeding,False,Citation,False,False,2008
2008-08-16,2023-09-14 02:50:00,F,46,Black,Speeding,False,Citation,False,False,2008
2008-08-28,2023-09-14 18:02:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-30,2023-09-14 23:42:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-08-31,2023-09-14 11:24:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-08-31,2023-09-14 16:15:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-01,2023-09-14 09:13:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-01,2023-09-14 17:54:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-09-06,2023-09-14 13:05:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-09,2023-09-14 00:59:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-11,2023-09-14 07:01:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-11,2023-09-14 08:50:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-09-12,2023-09-14 10:35:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-20,2023-09-14 13:10:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-20,2023-09-14 22:30:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-22,2023-09-14 06:40:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-24,2023-09-14 23:41:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-09-28,2023-09-14 02:02:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-10-02,2023-09-14 01:20:00,M,46,White,Speeding,True,Citation,False,False,2008
2008-10-02,2023-09-14 08:43:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-10-03,2023-09-14 08:10:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-10-03,2023-09-14 15:47:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-10-06,2023-09-14 01:36:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-10-08,2023-09-14 16:47:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-10-10,2023-09-14 00:19:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-10-12,2023-09-14 00:50:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-10-13,2023-09-14 07:05:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-10-16,2023-09-14 08:40:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-10-17,2023-09-14 23:38:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-10-18,2023-09-14 02:56:00,M,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-10-25,2023-09-14 10:30:00,F,46,Hispanic,Speeding,False,Citation,False,False,2008
2008-11-02,2023-09-14 11:12:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-11-02,2023-09-14 20:01:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-03,2023-09-14 10:40:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-11-04,2023-09-14 00:40:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-04,2023-09-14 18:43:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-11-05,2023-09-14 08:14:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-07,2023-09-14 18:30:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-09,2023-09-14 07:12:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-15,2023-09-14 00:50:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-20,2023-09-14 02:40:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-11-24,2023-09-14 20:54:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-11-25,2023-09-14 11:26:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-11-26,2023-09-14 14:06:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-11-29,2023-09-14 20:32:00,M,46,Black,Speeding,False,Citation,False,False,2008
2008-11-29,2023-09-14 22:52:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-12-02,2023-09-14 01:26:00,M,46,Asian,Speeding,False,Citation,False,False,2008
2008-12-03,2023-09-14 10:58:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-12-04,2023-09-14 02:05:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-12-04,2023-09-14 13:20:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-12-07,2023-09-14 01:08:00,M,46,Black,Speeding,True,Citation,False,False,2008
2008-12-14,2023-09-14 10:15:00,F,46,White,Speeding,False,Citation,False,False,2008
2008-12-15,2023-09-14 17:50:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-12-16,2023-09-14 07:49:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-12-29,2023-09-14 09:31:00,M,46,White,Speeding,False,Citation,False,False,2008
2008-12-29,2023-09-14 14:01:00,F,46,White,Speeding,False,Citation,False,False,2008
2009-01-06,2023-09-14 11:59:00,F,46,Black,Speeding,False,Citation,False,False,2009
2009-01-10,2023-09-14 03:41:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-01-15,2023-09-14 15:04:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-01-16,2023-09-14 16:30:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-01-17,2023-09-14 07:03:00,F,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-01-25,2023-09-14 22:33:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-01-27,2023-09-14 07:12:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-02-01,2023-09-14 08:10:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-02-01,2023-09-14 17:09:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-02-08,2023-09-14 09:20:00,M,46,Black,Speeding,False,Citation,False,False,2009
2009-02-09,2023-09-14 09:39:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-02-13,2023-09-14 09:57:00,F,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-02-13,2023-09-14 14:12:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-02-17,2023-09-14 14:56:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-02-20,2023-09-14 08:24:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-02-24,2023-09-14 00:26:00,F,46,Asian,Speeding,False,Citation,False,False,2009
2009-02-28,2023-09-14 10:36:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-02-28,2023-09-14 11:19:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-01,2023-09-14 08:55:00,M,46,Hispanic,Speeding,True,Citation,False,False,2009
2009-03-04,2023-09-14 14:53:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-06,2023-09-14 10:48:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-22,2023-09-14 23:17:00,M,46,Black,Speeding,False,Citation,False,False,2009
2009-03-23,2023-09-14 23:35:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-25,2023-09-14 05:57:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-25,2023-09-14 18:08:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-26,2023-09-14 09:44:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-03-30,2023-09-14 06:08:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-04-08,2023-09-14 05:15:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-04-08,2023-09-14 05:47:00,M,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-04-08,2023-09-14 11:04:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-04-10,2023-09-14 06:53:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-04-10,2023-09-14 09:05:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-04-14,2023-09-14 07:30:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-04-20,2023-09-14 09:13:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-04-20,2023-09-14 13:42:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-04-24,2023-09-14 09:32:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-04-29,2023-09-14 08:40:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-05-02,2023-09-14 08:42:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-05-04,2023-09-14 14:30:00,M,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-05-11,2023-09-14 18:08:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-05-21,2023-09-14 23:39:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-05-22,2023-09-14 21:03:00,M,46,Asian,Speeding,False,Citation,False,False,2009
2009-05-23,2023-09-14 08:54:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-05-26,2023-09-14 19:43:00,F,46,Black,Speeding,False,Citation,False,False,2009
2009-05-29,2023-09-14 02:59:00,M,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-06-07,2023-09-14 13:29:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-06-10,2023-09-14 12:58:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-06-13,2023-09-14 13:41:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-06-13,2023-09-14 19:53:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-06-14,2023-09-14 01:44:00,M,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-06-20,2023-09-14 10:44:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-06-22,2023-09-14 06:30:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-06-26,2023-09-14 09:19:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-07-04,2023-09-14 12:36:00,M,46,Asian,Speeding,False,Citation,False,False,2009
2009-07-15,2023-09-14 02:55:00,M,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-07-15,2023-09-14 19:52:00,M,46,Black,Speeding,False,Citation,False,False,2009
2009-08-01,2023-09-14 12:30:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-02,2023-09-14 00:58:00,M,46,Hispanic,Speeding,False,Citation,False,False,2009
2009-08-06,2023-09-14 06:30:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-15,2023-09-14 08:50:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-22,2023-09-14 01:43:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-22,2023-09-14 21:46:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-23,2023-09-14 16:53:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-30,2023-09-14 01:31:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-08-31,2023-09-14 07:17:00,F,46,White,Speeding,False,Warning,False,False,2009
2009-09-06,2023-09-14 06:36:00,M,46,Black,Speeding,False,Citation,False,False,2009
2009-09-11,2023-09-14 01:50:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-09-12,2023-09-14 23:33:00,M,46,White,Speeding,False,Warning,False,False,2009
2009-09-28,2023-09-14 10:57:00,F,46,Black,Speeding,False,Citation,False,False,2009
2009-10-04,2023-09-14 15:06:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-10-06,2023-09-14 22:55:00,F,46,Asian,Speeding,False,Citation,False,False,2009
2009-10-11,2023-09-14 23:43:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-10-12,2023-09-14 07:46:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-10-14,2023-09-14 06:49:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-10-26,2023-09-14 00:07:00,F,46,Black,Speeding,False,Citation,False,False,2009
2009-10-26,2023-09-14 10:07:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-11-08,2023-09-14 08:50:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-11-18,2023-09-14 13:28:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-11-20,2023-09-14 23:23:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-11-25,2023-09-14 23:37:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-11-28,2023-09-14 10:02:00,M,46,Black,Speeding,False,Citation,False,False,2009
2009-12-15,2023-09-14 11:04:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-12-17,2023-09-14 06:35:00,F,46,White,Speeding,False,Citation,False,False,2009
2009-12-21,2023-09-14 00:55:00,M,46,White,Speeding,False,Citation,False,False,2009
2009-12-30,2023-09-14 11:05:00,M,46,White,Speeding,False,Citation,False,False,2009
2010-01-11,2023-09-14 12:30:00,M,46,Black,Speeding,False,Citation,False,False,2010
2010-01-22,2023-09-14 14:31:00,M,46,Hispanic,Speeding,False,Citation,False,False,2010
2010-01-30,2023-09-14 22:26:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-01-31,2023-09-14 13:47:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-02-02,2023-09-14 01:04:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-02-03,2023-09-14 10:58:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-02-04,2023-09-14 09:13:00,M,46,Other,Speeding,False,Citation,False,False,2010
2010-02-05,2023-09-14 07:45:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-02-05,2023-09-14 20:34:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-02-05,2023-09-14 23:43:00,M,46,Black,Speeding,False,Citation,False,False,2010
2010-02-14,2023-09-14 02:45:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-02-19,2023-09-14 21:43:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-02-20,2023-09-14 08:46:00,F,46,Asian,Speeding,False,Citation,False,False,2010
2010-02-21,2023-09-14 22:15:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-02-27,2023-09-14 01:41:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-03-10,2023-09-14 06:54:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-03-12,2023-09-14 07:28:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-03-12,2023-09-14 22:26:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-03-17,2023-09-14 00:00:00,F,46,Asian,Speeding,False,Citation,False,False,2010
2010-04-03,2023-09-14 01:50:00,M,46,Hispanic,Speeding,False,Citation,False,False,2010
2010-04-03,2023-09-14 08:38:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-04-11,2023-09-14 14:24:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-04-23,2023-09-14 01:25:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-04-23,2023-09-14 08:12:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-04-27,2023-09-14 15:30:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-05-04,2023-09-14 00:17:00,F,46,White,Speeding,False,Warning,False,False,2010
2010-05-08,2023-09-14 23:40:00,F,46,White,Speeding,False,Warning,False,False,2010
2010-05-21,2023-09-14 08:25:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-05-24,2023-09-14 09:05:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-05-30,2023-09-14 02:31:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-06-02,2023-09-14 06:46:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-06-07,2023-09-14 00:58:00,M,46,Asian,Speeding,False,Citation,False,False,2010
2010-06-15,2023-09-14 11:19:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-06-26,2023-09-14 18:41:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-07-06,2023-09-14 11:29:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-07-09,2023-09-14 14:38:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-07-19,2023-09-14 09:39:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-07-21,2023-09-14 01:46:00,M,46,Asian,Speeding,False,Citation,False,False,2010
2010-07-21,2023-09-14 03:05:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-07-31,2023-09-14 06:39:00,M,46,Hispanic,Speeding,False,Citation,False,False,2010
2010-08-02,2023-09-14 00:01:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-08-03,2023-09-14 07:21:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-08-07,2023-09-14 08:43:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-08-08,2023-09-14 15:37:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-08-20,2023-09-14 10:49:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-08-30,2023-09-14 18:19:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-09-09,2023-09-14 12:32:00,F,46,Black,Speeding,False,Citation,False,False,2010
2010-09-11,2023-09-14 03:28:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-09-11,2023-09-14 10:41:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-09-15,2023-09-14 06:49:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-09-17,2023-09-14 12:14:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-09-24,2023-09-14 07:38:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-09-25,2023-09-14 01:21:00,M,46,Hispanic,Speeding,False,Citation,False,False,2010
2010-10-11,2023-09-14 15:51:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-10-18,2023-09-14 12:09:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-10-18,2023-09-14 23:25:00,M,46,Black,Speeding,False,Citation,False,False,2010
2010-10-19,2023-09-14 07:21:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-10-23,2023-09-14 18:57:00,M,46,Black,Speeding,False,Citation,False,False,2010
2010-11-12,2023-09-14 01:57:00,F,46,White,Speeding,False,Citation,False,False,2010
2010-11-12,2023-09-14 09:00:00,M,46,White,Speeding,False,Citation,False,False,2010
2010-11-16,2023-09-14 20:10:00,M,46,Other,Speeding,False,Citation,False,False,2010
